,,,,,,,,
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
1575849600,2019-12-09,XVGUSD,0.003173,0.003315,0.003173,0.0033,10972.53,35.36
1575763200,2019-12-08,XVGUSD,0.003173,0.003173,0.003173,0.003173,0,0
1575676800,2019-12-07,XVGUSD,0.00346,0.00346,0.003168,0.003173,361.04,1.144
1575590400,2019-12-06,XVGUSD,0.003282,0.003555,0.003165,0.00346,13076.93,44.55
1575504000,2019-12-05,XVGUSD,0.003128,0.003282,0.003128,0.003282,2136.69,6.935
1575417600,2019-12-04,XVGUSD,0.003294,0.003294,0.003128,0.003128,40344.13,129.81
1575331200,2019-12-03,XVGUSD,0.003178,0.003294,0.003178,0.003294,36244.97,119.25
1575244800,2019-12-02,XVGUSD,0.003178,0.003178,0.003178,0.003178,0,0
1575158400,2019-12-01,XVGUSD,0.0034,0.003493,0.003178,0.003178,2824.24,9.403
1575072000,2019-11-30,XVGUSD,0.003543,0.003543,0.0034,0.0034,3965.12,13.48
1574985600,2019-11-29,XVGUSD,0.003338,0.003543,0.003338,0.003543,821.06,2.892
1574899200,2019-11-28,XVGUSD,0.003333,0.003589,0.003321,0.003338,105987.11,360.14
1574812800,2019-11-27,XVGUSD,0.003225,0.003434,0.003225,0.003333,4054.55,13.81
1574726400,2019-11-26,XVGUSD,0.00331,0.003434,0.003225,0.003225,1848.78,6.099
1574640000,2019-11-25,XVGUSD,0.003426,0.003434,0.003224,0.00331,20317.43,66.8
1574553600,2019-11-24,XVGUSD,0.003277,0.003466,0.003241,0.003426,5296.86,17.33
1574467200,2019-11-23,XVGUSD,0.003469,0.003511,0.003275,0.003277,354041.58,1201.31
1574380800,2019-11-22,XVGUSD,0.003637,0.003637,0.003233,0.003469,26628.2,92.46
1574294400,2019-11-21,XVGUSD,0.003899,0.003899,0.003637,0.003637,11936.01,43.43
1574208000,2019-11-20,XVGUSD,0.00364,0.004068,0.00364,0.003899,24819.7,91.33
1574121600,2019-11-19,XVGUSD,0.00364,0.00402,0.00364,0.00364,182.52,0.674
1574035200,2019-11-18,XVGUSD,0.003936,0.004002,0.00364,0.00364,97996.94,365.01
1573948800,2019-11-17,XVGUSD,0.004556,0.00456,0.003936,0.003936,8726.27,36.86
1573862400,2019-11-16,XVGUSD,0.004195,0.0046,0.004195,0.004556,76593.13,334.63
1573776000,2019-11-15,XVGUSD,0.004219,0.0048,0.004,0.004195,85417.5,379.1
1573689600,2019-11-14,XVGUSD,0.003884,0.004219,0.003676,0.004219,45906.68,191.34
1573603200,2019-11-13,XVGUSD,0.003733,0.003884,0.003733,0.003884,27.04,0.105
1573516800,2019-11-12,XVGUSD,0.003733,0.003733,0.003733,0.003733,0,0
1573430400,2019-11-11,XVGUSD,0.003979,0.003979,0.003733,0.003733,7725.46,29.22
1573344000,2019-11-10,XVGUSD,0.003654,0.003979,0.003654,0.003979,625.66,2.452
1573257600,2019-11-09,XVGUSD,0.003654,0.003654,0.003654,0.003654,0,0
1573171200,2019-11-08,XVGUSD,0.003903,0.004102,0.003654,0.003654,41727.58,153.91
1573084800,2019-11-07,XVGUSD,0.003901,0.003915,0.003901,0.003903,6246.14,24.39
1572998400,2019-11-06,XVGUSD,0.00393,0.004257,0.003901,0.003901,25097.28,106.29
1572912000,2019-11-05,XVGUSD,0.004157,0.004157,0.003902,0.00393,1650.01,6.487
1572825600,2019-11-04,XVGUSD,0.004129,0.004157,0.003906,0.004157,403.84,1.607
1572739200,2019-11-03,XVGUSD,0.004,0.004129,0.003901,0.004129,37540.44,150.85
1572652800,2019-11-02,XVGUSD,0.003901,0.004,0.0039,0.004,2495.62,9.776
1572566400,2019-11-01,XVGUSD,0.004,0.004,0.003901,0.003901,6573.65,26.03
1572480000,2019-10-31,XVGUSD,0.0039,0.004,0.0039,0.004,8416.34,33.37
1572393600,2019-10-30,XVGUSD,0.00453,0.00453,0.0039,0.0039,171,0.667
1572307200,2019-10-29,XVGUSD,0.003888,0.00453,0.003888,0.00453,100,0.453
1572220800,2019-10-28,XVGUSD,0.004,0.004288,0.003888,0.003888,13166.16,51.56
1572134400,2019-10-27,XVGUSD,0.0048,0.0048,0.0038,0.004,8277.51,33.14
1572048000,2019-10-26,XVGUSD,0.003545,0.0048,0.003545,0.0048,122765.38,471.97
1571961600,2019-10-25,XVGUSD,0.003273,0.0037,0.003273,0.003545,17504.2,61.22
1571875200,2019-10-24,XVGUSD,0.0036,0.003725,0.003273,0.003273,19252.47,66.69
1571788800,2019-10-23,XVGUSD,0.003783,0.003783,0.0036,0.0036,41826.8,155.59
1571702400,2019-10-22,XVGUSD,0.003837,0.003837,0.0036,0.003783,16029.52,58.57
1571616000,2019-10-21,XVGUSD,0.003844,0.003844,0.003672,0.003837,14136.65,52.67
1571529600,2019-10-20,XVGUSD,0.00369,0.003844,0.00364,0.003844,50838.29,187.44
1571443200,2019-10-19,XVGUSD,0.003691,0.003777,0.00369,0.00369,26993.47,99.86
1571356800,2019-10-18,XVGUSD,0.0038,0.0038,0.00369,0.003691,77613.32,293.53
1571270400,2019-10-17,XVGUSD,0.0038,0.0038,0.00368,0.0038,6376.58,23.84
1571184000,2019-10-16,XVGUSD,0.004074,0.004074,0.00368,0.0038,64540.48,251.17
1571097600,2019-10-15,XVGUSD,0.003951,0.004075,0.00392,0.004074,11311.2,45.27
1571011200,2019-10-14,XVGUSD,0.003745,0.004077,0.003745,0.003951,12319.64,48.45
1570924800,2019-10-13,XVGUSD,0.003881,0.0039,0.003745,0.003745,6604.49,25.35
1570838400,2019-10-12,XVGUSD,0.003746,0.003881,0.003746,0.003881,74.9,0.2907
1570752000,2019-10-11,XVGUSD,0.003704,0.003912,0.003689,0.003746,14039.61,51.97
1570665600,2019-10-10,XVGUSD,0.003993,0.003993,0.003704,0.003704,5863.93,21.97
1570579200,2019-10-09,XVGUSD,0.003902,0.003993,0.003814,0.003993,3146.46,12.23
1570492800,2019-10-08,XVGUSD,0.003825,0.003902,0.00368,0.003902,1003.56,3.802
1570406400,2019-10-07,XVGUSD,0.003535,0.003825,0.003535,0.003825,10815.1,40.03
1570320000,2019-10-06,XVGUSD,0.003684,0.00386,0.003535,0.003535,85199.44,308.78
1570233600,2019-10-05,XVGUSD,0.003684,0.003684,0.003684,0.003684,6137.48,22.61
1570147200,2019-10-04,XVGUSD,0.003684,0.003684,0.003684,0.003684,365.49,1.346
1570060800,2019-10-03,XVGUSD,0.004077,0.004077,0.003684,0.003684,96,0.3673
1569974400,2019-10-02,XVGUSD,0.003697,0.004077,0.003644,0.004077,21751.81,79.73
1569888000,2019-10-01,XVGUSD,0.00382,0.00404,0.003646,0.003697,42588.75,165
1569801600,2019-09-30,XVGUSD,0.003668,0.00382,0.003586,0.00382,15569.22,57.04
1569715200,2019-09-29,XVGUSD,0.003714,0.003714,0.003668,0.003668,3255.57,11.98
1569628800,2019-09-28,XVGUSD,0.003669,0.003982,0.003669,0.003714,17714.53,67.1
1569542400,2019-09-27,XVGUSD,0.003671,0.003671,0.003669,0.003669,878.07,3.221
1569456000,2019-09-26,XVGUSD,0.00366,0.004129,0.00366,0.003671,49014.12,197.62
1569369600,2019-09-25,XVGUSD,0.0041,0.004243,0.003656,0.00366,14456.5,58.5
1569283200,2019-09-24,XVGUSD,0.004472,0.004472,0.0041,0.0041,74656.81,310.47
1569196800,2019-09-23,XVGUSD,0.00452,0.004597,0.004472,0.004472,18609.92,84.01
1569110400,2019-09-22,XVGUSD,0.004657,0.004894,0.00452,0.00452,24205.46,114.65
1569024000,2019-09-21,XVGUSD,0.0052,0.0052,0.004657,0.004657,1000,4.657
1568937600,2019-09-20,XVGUSD,0.004753,0.00527,0.004655,0.0052,6044.65,30.33
1568851200,2019-09-19,XVGUSD,0.004854,0.004854,0.004753,0.004753,4207.19,20.23
1568764800,2019-09-18,XVGUSD,0.00477,0.005466,0.00477,0.004854,5056.96,24.32
1568678400,2019-09-17,XVGUSD,0.004521,0.00477,0.004521,0.00477,1962.21,9.261
1568592000,2019-09-16,XVGUSD,0.004521,0.004521,0.004521,0.004521,132.72,0.6
1568505600,2019-09-15,XVGUSD,0.004632,0.004632,0.004521,0.004521,6409.71,28.98
1568419200,2019-09-14,XVGUSD,0.004538,0.004641,0.004521,0.004632,5321.55,24.41
1568332800,2019-09-13,XVGUSD,0.004704,0.004704,0.004538,0.004538,3347.21,15.22
1568246400,2019-09-12,XVGUSD,0.004545,0.004718,0.004536,0.004704,8273.44,38.55
1568160000,2019-09-11,XVGUSD,0.004687,0.0048,0.004536,0.004545,15634.23,72.73
1568073600,2019-09-10,XVGUSD,0.0048,0.0048,0.004677,0.004687,16820.63,79.82
1567987200,2019-09-09,XVGUSD,0.00452,0.0048,0.00452,0.0048,9369.27,44.11
1567900800,2019-09-08,XVGUSD,0.004554,0.004902,0.00452,0.00452,65831.37,301.87
1567814400,2019-09-07,XVGUSD,0.00457,0.004629,0.004517,0.004554,3981.74,18.07
1567728000,2019-09-06,XVGUSD,0.004593,0.004699,0.00457,0.00457,4109.43,19.26
1567641600,2019-09-05,XVGUSD,0.0047,0.0047,0.004593,0.004593,5994.04,27.66
1567555200,2019-09-04,XVGUSD,0.0048,0.004809,0.0047,0.0047,21632.74,102.64
1567468800,2019-09-03,XVGUSD,0.0047,0.004814,0.0047,0.0048,32123.25,153.26
1567382400,2019-09-02,XVGUSD,0.004821,0.004821,0.0047,0.0047,3877.75,18.37
1567296000,2019-09-01,XVGUSD,0.00481,0.005,0.004689,0.004821,18662.36,91.66
1567209600,2019-08-31,XVGUSD,0.004685,0.00481,0.004685,0.00481,960,4.618
1567123200,2019-08-30,XVGUSD,0.004839,0.004839,0.004685,0.004685,455.54,2.135
1567036800,2019-08-29,XVGUSD,0.004875,0.004875,0.004687,0.004839,1922.82,9.038
1566950400,2019-08-28,XVGUSD,0.005126,0.005492,0.004875,0.004875,38345.27,194.4
1566864000,2019-08-27,XVGUSD,0.00533,0.005668,0.005126,0.005126,4189.48,22.4
1566777600,2019-08-26,XVGUSD,0.005599,0.0056,0.00533,0.00533,5076.72,28.28
1566691200,2019-08-25,XVGUSD,0.005366,0.0056,0.005263,0.005599,11054.3,61.35
1566604800,2019-08-24,XVGUSD,0.005366,0.005736,0.005366,0.005366,4028.1,22.45
1566518400,2019-08-23,XVGUSD,0.005046,0.005366,0.005046,0.005366,5053.5,26.92
1566432000,2019-08-22,XVGUSD,0.005097,0.005641,0.005046,0.005046,16987.23,87.22
1566345600,2019-08-21,XVGUSD,0.005369,0.005369,0.005014,0.005097,6405.68,32.97
1566259200,2019-08-20,XVGUSD,0.005663,0.005663,0.005304,0.005369,4949.56,26.48
1566172800,2019-08-19,XVGUSD,0.005597,0.005679,0.005597,0.005663,1201.49,6.753
1566086400,2019-08-18,XVGUSD,0.005232,0.008759,0.005232,0.005597,67337.97,395.23
1566000000,2019-08-17,XVGUSD,0.005076,0.005475,0.004947,0.005232,95327.71,518.01
1565913600,2019-08-16,XVGUSD,0.0048,0.005146,0.00475,0.005076,28925.08,142.95
1565827200,2019-08-15,XVGUSD,0.005304,0.005304,0.0048,0.0048,27464.83,137.21
1565740800,2019-08-14,XVGUSD,0.005304,0.005816,0.005304,0.005304,49869.19,281.24
1565654400,2019-08-13,XVGUSD,0.005702,0.005844,0.005304,0.005304,18970.55,105.06
1565568000,2019-08-12,XVGUSD,0.005702,0.005702,0.005702,0.005702,0,0
1565481600,2019-08-11,XVGUSD,0.005518,0.005702,0.005518,0.005702,4965.26,28.31
1565395200,2019-08-10,XVGUSD,0.005795,0.005795,0.005503,0.005518,5520.92,30.45
1565308800,2019-08-09,XVGUSD,0.00568,0.0058,0.005556,0.005795,37567.57,216.48
1565222400,2019-08-08,XVGUSD,0.006,0.00635,0.00568,0.00568,16290.5,96.13
1565136000,2019-08-07,XVGUSD,0.006,0.0062,0.005799,0.006,43655.86,262.94
1565049600,2019-08-06,XVGUSD,0.005933,0.006306,0.0058,0.006,32637.24,194.83
1564963200,2019-08-05,XVGUSD,0.006509,0.006509,0.005883,0.005933,3082.27,18.55
1564876800,2019-08-04,XVGUSD,0.00596,0.00651,0.005682,0.006509,42613.7,261.33
1564790400,2019-08-03,XVGUSD,0.005902,0.00596,0.005902,0.00596,102.57,0.6113
1564704000,2019-08-02,XVGUSD,0.005854,0.006465,0.005831,0.005902,23076.39,140.33
1564617600,2019-08-01,XVGUSD,0.006321,0.006818,0.0058,0.005854,59799.46,383.18
1564531200,2019-07-31,XVGUSD,0.005979,0.006336,0.005979,0.006321,15947.4,98.92
1564444800,2019-07-30,XVGUSD,0.006459,0.006459,0.005827,0.005979,67157.36,406.94
1564358400,2019-07-29,XVGUSD,0.006021,0.006459,0.005902,0.006459,36360.37,216.13
1564272000,2019-07-28,XVGUSD,0.00626,0.006445,0.006021,0.006021,6951.46,43.09
1564185600,2019-07-27,XVGUSD,0.006526,0.006526,0.00626,0.00626,39218.09,251.89
1564099200,2019-07-26,XVGUSD,0.006351,0.006844,0.006101,0.006526,92103.94,590.48
1564012800,2019-07-25,XVGUSD,0.0061,0.006495,0.0061,0.006351,20123.25,128.3
1563926400,2019-07-24,XVGUSD,0.006418,0.006517,0.0061,0.0061,28618.06,180.4
1563840000,2019-07-23,XVGUSD,0.006521,0.0088,0.006363,0.006418,42260.47,280.33
1563753600,2019-07-22,XVGUSD,0.006364,0.006521,0.006364,0.006521,16154.34,104.84
1563667200,2019-07-21,XVGUSD,0.006601,0.00677,0.006294,0.006364,12305.79,80.56
1563580800,2019-07-20,XVGUSD,0.0065,0.008739,0.0065,0.006601,53259.34,381.69
1563494400,2019-07-19,XVGUSD,0.006227,0.006509,0.006227,0.0065,4953.94,31.65
1563408000,2019-07-18,XVGUSD,0.006111,0.006509,0.00595,0.006227,65702.78,398.86
1563321600,2019-07-17,XVGUSD,0.006422,0.006422,0.005812,0.006111,78746.8,472.87
1563235200,2019-07-16,XVGUSD,0.006548,0.00687,0.005857,0.006422,34172.52,221.55
1563148800,2019-07-15,XVGUSD,0.007186,0.007186,0.006308,0.006548,55299.49,363.63
1563062400,2019-07-14,XVGUSD,0.0073,0.007457,0.0068,0.007186,72754.67,517.59
1562976000,2019-07-13,XVGUSD,0.007473,0.007543,0.0073,0.0073,6533.24,47.89
1562889600,2019-07-12,XVGUSD,0.00745,0.007539,0.007273,0.007473,3906.63,28.85
1562803200,2019-07-11,XVGUSD,0.007473,0.008184,0.00731,0.00745,113966.67,883.3
1562716800,2019-07-10,XVGUSD,0.007817,0.008177,0.007473,0.007473,103909.26,804.43
1562630400,2019-07-09,XVGUSD,0.008231,0.008691,0.0078,0.007817,17869.82,143.44
1562544000,2019-07-08,XVGUSD,0.00815,0.008231,0.00773,0.008231,16437.04,133.4
1562457600,2019-07-07,XVGUSD,0.008,0.008363,0.007948,0.00815,69796.6,566.1
1562371200,2019-07-06,XVGUSD,0.008,0.008249,0.007696,0.008,31593.72,253.18
1562284800,2019-07-05,XVGUSD,0.008109,0.008436,0.008,0.008,103322.67,848.75
1562198400,2019-07-04,XVGUSD,0.008494,0.008494,0.008059,0.008109,73418.45,596.87
1562112000,2019-07-03,XVGUSD,0.00827,0.008741,0.008089,0.008494,18840.41,161.77
1562025600,2019-07-02,XVGUSD,0.008239,0.008531,0.008036,0.00827,68497.17,561.48
1561939200,2019-07-01,XVGUSD,0.008518,0.008984,0.008239,0.008239,18841.89,160.98
1561852800,2019-06-30,XVGUSD,0.008462,0.009021,0.008462,0.008518,4016.94,34.62
1561766400,2019-06-29,XVGUSD,0.0089,0.00902,0.00846,0.008462,15657.19,134.91
1561680000,2019-06-28,XVGUSD,0.008056,0.009,0.008056,0.0089,93287.36,787.18
1561593600,2019-06-27,XVGUSD,0.009407,0.009699,0.008056,0.008056,137549.2,1246.43
1561507200,2019-06-26,XVGUSD,0.009396,0.01036,0.009317,0.009407,151961.01,1485.53
1561420800,2019-06-25,XVGUSD,0.009331,0.009894,0.009276,0.009396,83461.16,797.71
1561334400,2019-06-24,XVGUSD,0.009663,0.009894,0.009256,0.009331,130238.62,1226.79
1561248000,2019-06-23,XVGUSD,0.009406,0.01084,0.009361,0.009663,130942.81,1320.61
1561161600,2019-06-22,XVGUSD,0.00916,0.009778,0.00914,0.009406,153380.13,1456.89
1561075200,2019-06-21,XVGUSD,0.009161,0.009578,0.00916,0.00916,30544.99,281.52
1560988800,2019-06-20,XVGUSD,0.00959,0.00965,0.009161,0.009161,70680.73,669.3
1560902400,2019-06-19,XVGUSD,0.00944,0.00959,0.009154,0.00959,15731.54,146.56
1560816000,2019-06-18,XVGUSD,0.009329,0.00944,0.009154,0.00944,22348.9,208.79
1560729600,2019-06-17,XVGUSD,0.0095,0.0095,0.009215,0.009329,48489.48,452.12
1560643200,2019-06-16,XVGUSD,0.009384,0.0095,0.0092,0.0095,76525.01,717.85
1560556800,2019-06-15,XVGUSD,0.0094,0.00965,0.00915,0.009384,31805.47,302.06
1560470400,2019-06-14,XVGUSD,0.009663,0.009663,0.0091,0.0094,56914.46,527.46
1560384000,2019-06-13,XVGUSD,0.009832,0.009832,0.009307,0.009663,99099.92,949.97
1560297600,2019-06-12,XVGUSD,0.009657,0.01003,0.009397,0.009832,90348.02,864.73
1560211200,2019-06-11,XVGUSD,0.009388,0.01105,0.009132,0.009657,197849.71,1851.76
1560124800,2019-06-10,XVGUSD,0.008922,0.0096,0.008847,0.009388,465483.16,4299.41
1560038400,2019-06-09,XVGUSD,0.009411,0.00957,0.008922,0.008922,37131.47,341.42
1559952000,2019-06-08,XVGUSD,0.009619,0.009731,0.009264,0.009411,40983.53,384.54
1559865600,2019-06-07,XVGUSD,0.00929,0.009998,0.009165,0.009619,214879.4,2057.91
1559779200,2019-06-06,XVGUSD,0.008835,0.009508,0.008772,0.00929,147084,1316.63
1559692800,2019-06-05,XVGUSD,0.008768,0.009575,0.008717,0.008835,226476.3,2019.39
1559606400,2019-06-04,XVGUSD,0.0097,0.0097,0.008713,0.008768,111583.98,1001.73
1559520000,2019-06-03,XVGUSD,0.01071,0.01071,0.0097,0.0097,13103.11,130.52
1559433600,2019-06-02,XVGUSD,0.01035,0.01071,0.01007,0.01071,59396.71,612.63
1559347200,2019-06-01,XVGUSD,0.01021,0.011,0.01,0.01035,67905.13,698.76
1559260800,2019-05-31,XVGUSD,0.01019,0.01116,0.0096,0.01021,306518.05,3310.26
1559174400,2019-05-30,XVGUSD,0.01069,0.0109,0.01019,0.01019,109275.64,1160.62
1559088000,2019-05-29,XVGUSD,0.0109,0.0109,0.01021,0.01069,60098.84,630.65
1559001600,2019-05-28,XVGUSD,0.01109,0.01109,0.01044,0.0109,39316.92,422.35
1558915200,2019-05-27,XVGUSD,0.01157,0.01159,0.01065,0.01109,30281.4,328.32
1558828800,2019-05-26,XVGUSD,0.01081,0.01157,0.01042,0.01157,26314.78,283.62
1558742400,2019-05-25,XVGUSD,0.01067,0.01139,0.01067,0.01081,52280.61,571.99
1558656000,2019-05-24,XVGUSD,0.01109,0.0116,0.01067,0.01067,21068.83,233.15
1558569600,2019-05-23,XVGUSD,0.01097,0.01165,0.01042,0.01109,130961.38,1445.1
1558483200,2019-05-22,XVGUSD,0.01041,0.01165,0.0104,0.01097,78707.96,865.08
1558396800,2019-05-21,XVGUSD,0.01032,0.011,0.01001,0.01041,97387.75,1038.63
1558310400,2019-05-20,XVGUSD,0.01096,0.01107,0.01021,0.01032,83505.13,887.65
1558224000,2019-05-19,XVGUSD,0.0093,0.01119,0.008594,0.01096,79805.01,818.47
1558137600,2019-05-18,XVGUSD,0.0098,0.00996,0.009121,0.0093,107355.31,1015.29
1558051200,2019-05-17,XVGUSD,0.0115,0.0115,0.0086,0.0098,830649.03,7791.73
1557964800,2019-05-16,XVGUSD,0.0103,0.01221,0.009408,0.0115,263282.66,2934.62
1557878400,2019-05-15,XVGUSD,0.008089,0.0103,0.007556,0.0103,346901.44,3114.04
1557792000,2019-05-14,XVGUSD,0.0072,0.008089,0.0072,0.008089,154760.7,1205.37
1557705600,2019-05-13,XVGUSD,0.007174,0.008067,0.007174,0.0072,44245.59,325.46
1557619200,2019-05-12,XVGUSD,0.00765,0.00775,0.007157,0.007174,300261.83,2243.31
1557532800,2019-05-11,XVGUSD,0.007002,0.00765,0.00685,0.00765,26566.49,195.53
1557446400,2019-05-10,XVGUSD,0.0066,0.007338,0.0066,0.007002,100102.31,671.89
1557360000,2019-05-09,XVGUSD,0.007009,0.007009,0.0066,0.0066,385204.06,2566.88
1557273600,2019-05-08,XVGUSD,0.007,0.007009,0.0068,0.007009,175578.47,1198.33
1557187200,2019-05-07,XVGUSD,0.00727,0.007446,0.007,0.007,63457.57,456.03
1557100800,2019-05-06,XVGUSD,0.00723,0.00746,0.007038,0.00727,124881.28,916.95
1557014400,2019-05-05,XVGUSD,0.007232,0.007392,0.0071,0.00723,76505.84,558.34
1556928000,2019-05-04,XVGUSD,0.007512,0.007746,0.00722,0.007232,75642,564.85
1556841600,2019-05-03,XVGUSD,0.007614,0.008,0.007252,0.007512,86200.19,653.68
1556755200,2019-05-02,XVGUSD,0.008096,0.008096,0.007614,0.007614,40175.89,308.13
1556668800,2019-05-01,XVGUSD,0.007741,0.00815,0.007703,0.008096,145297.65,1145.41
1556582400,2019-04-30,XVGUSD,0.00775,0.00815,0.007612,0.007741,61791.06,483.51
1556496000,2019-04-29,XVGUSD,0.0081,0.0082,0.00775,0.00775,115500.54,924.63
1556409600,2019-04-28,XVGUSD,0.008628,0.008871,0.0081,0.0081,77919.78,661.69
1556323200,2019-04-27,XVGUSD,0.008,0.008677,0.008,0.008628,24279.16,199.92
1556236800,2019-04-26,XVGUSD,0.0083,0.008699,0.008,0.008,97928.63,795.5
1556150400,2019-04-25,XVGUSD,0.0085,0.008795,0.008,0.0083,116148.84,979.17
1556064000,2019-04-24,XVGUSD,0.009401,0.009489,0.0085,0.0085,162725.96,1414.5
1555977600,2019-04-23,XVGUSD,0.009098,0.00991,0.008925,0.009401,99331.05,935.42
1555891200,2019-04-22,XVGUSD,0.008851,0.009487,0.008702,0.009098,24114.27,216.17
1555804800,2019-04-21,XVGUSD,0.008776,0.008931,0.0085,0.008851,61732.57,537.14
1555718400,2019-04-20,XVGUSD,0.008946,0.009386,0.008761,0.008776,45650.17,409.12
1555632000,2019-04-19,XVGUSD,0.008946,0.009487,0.008942,0.008946,15114.22,135.8
1555545600,2019-04-18,XVGUSD,0.009054,0.009224,0.008942,0.008946,26086.58,235.24
1555459200,2019-04-17,XVGUSD,0.00909,0.009229,0.008855,0.009054,60940.27,549.87
1555372800,2019-04-16,XVGUSD,0.008675,0.00909,0.008665,0.00909,176398.02,1556.32
1555286400,2019-04-15,XVGUSD,0.009219,0.009919,0.008674,0.008675,49767.25,439.33
1555200000,2019-04-14,XVGUSD,0.008952,0.012,0.008952,0.009033,121189.42,1188.69
1555113600,2019-04-13,XVGUSD,0.008955,0.009499,0.008952,0.008952,16274.31,153.12
1555027200,2019-04-12,XVGUSD,0.008931,0.009559,0.008706,0.008955,93989.54,829.31
1554940800,2019-04-11,XVGUSD,0.0102,0.01089,0.008749,0.008931,252390.1,2360.53
1554854400,2019-04-10,XVGUSD,0.01002,0.0104,0.009904,0.0102,97301.15,995.18
1554768000,2019-04-09,XVGUSD,0.01122,0.0118,0.009824,0.01002,353277.21,3686.41
1554681600,2019-04-08,XVGUSD,0.009928,0.01181,0.009856,0.01122,23152.02,246.39
1554595200,2019-04-07,XVGUSD,0.009,0.009928,0.009,0.009928,10008.57,97.39
1554508800,2019-04-06,XVGUSD,0.0091,0.009462,0.009,0.009,8106.57,75.46
1554422400,2019-04-05,XVGUSD,0.008962,0.009415,0.00868,0.0091,10364.39,93.61
1554336000,2019-04-04,XVGUSD,0.008887,0.009271,0.008429,0.008962,15579.31,136.8
1554249600,2019-04-03,XVGUSD,0.00841,0.009547,0.00815,0.008887,18039.04,160.53
1554163200,2019-04-02,XVGUSD,0.007504,0.00841,0.007504,0.00841,43912.4,361.2
1554076800,2019-04-01,XVGUSD,0.00771,0.007761,0.007501,0.007504,15302.07,117.41
1553990400,2019-03-31,XVGUSD,0.007376,0.00771,0.007208,0.00771,11090.3,84.9
1553904000,2019-03-30,XVGUSD,0.007377,0.007378,0.007126,0.007376,1771.21,12.86
1553817600,2019-03-29,XVGUSD,0.006912,0.007377,0.006912,0.007377,3735.54,26.95
1553731200,2019-03-28,XVGUSD,0.007427,0.007427,0.00685,0.006912,12755.71,91.78
1553644800,2019-03-27,XVGUSD,0.007121,0.007484,0.00703,0.007427,12611.64,90.8
1553558400,2019-03-26,XVGUSD,0.006949,0.007121,0.00685,0.007121,7651.45,53.07
1553472000,2019-03-25,XVGUSD,0.007166,0.007339,0.0069,0.006949,16827.69,118.65
1553385600,2019-03-24,XVGUSD,0.00736,0.007447,0.007166,0.007166,10533.05,77.24
1553299200,2019-03-23,XVGUSD,0.0075,0.0075,0.0073,0.00736,8679.03,64.12
1553212800,2019-03-22,XVGUSD,0.0073,0.007666,0.007166,0.0075,29368.21,222.06
1553126400,2019-03-21,XVGUSD,0.007395,0.0074,0.007183,0.0073,18230.48,134.03
1553040000,2019-03-20,XVGUSD,0.007294,0.0074,0.007136,0.007395,16274.1,119.02
1552953600,2019-03-19,XVGUSD,0.007228,0.007298,0.00707,0.007294,6142.8,44.28
1552867200,2019-03-18,XVGUSD,0.007391,0.007664,0.007228,0.007228,748.2,5.687
1552780800,2019-03-17,XVGUSD,0.007398,0.007398,0.007072,0.007391,1585.26,11.45
1552694400,2019-03-16,XVGUSD,0.00745,0.007641,0.007398,0.007398,172.44,1.298
1552608000,2019-03-15,XVGUSD,0.00716,0.007632,0.00716,0.00745,4124.33,30.66
1552521600,2019-03-14,XVGUSD,0.006798,0.00716,0.006798,0.00716,3645.93,25.72
1552435200,2019-03-13,XVGUSD,0.007044,0.007044,0.006796,0.006798,690.84,4.853
1552348800,2019-03-12,XVGUSD,0.006472,0.00692,0.006472,0.00692,8744.45,60.49
1552262400,2019-03-11,XVGUSD,0.006623,0.006818,0.006472,0.006472,5423.25,36.31
1552176000,2019-03-10,XVGUSD,0.006654,0.00694,0.006654,0.006779,1924.27,13.23
1552089600,2019-03-09,XVGUSD,0.006921,0.006985,0.006577,0.006654,11915.3,79.81
1552003200,2019-03-08,XVGUSD,0.00657,0.006921,0.006449,0.006921,1507.25,10.06
1551916800,2019-03-07,XVGUSD,0.00653,0.00657,0.006526,0.00657,7476.91,49.12
1551830400,2019-03-06,XVGUSD,0.00661,0.006985,0.00653,0.00653,1623.9,10.69
1551744000,2019-03-05,XVGUSD,0.00661,0.006803,0.006514,0.00661,3924.14,25.77
1551657600,2019-03-04,XVGUSD,0.0072,0.0072,0.006544,0.00661,2188.84,14.9
1551571200,2019-03-03,XVGUSD,0.006284,0.0072,0.006284,0.0072,1040.41,7.401
1551484800,2019-03-02,XVGUSD,0.006455,0.006455,0.00621,0.00621,2328.64,14.87
1551398400,2019-03-01,XVGUSD,0.006686,0.006686,0.006354,0.006455,3056.17,19.6
1551312000,2019-02-28,XVGUSD,0.006384,0.006686,0.00632,0.006686,4233.16,26.76
1551225600,2019-02-27,XVGUSD,0.006401,0.006646,0.006384,0.006384,332.84,2.145
1551139200,2019-02-26,XVGUSD,0.006473,0.006581,0.006323,0.006401,3699.25,24.02
1551052800,2019-02-25,XVGUSD,0.00661,0.006747,0.00645,0.006473,2714.51,17.78
1550966400,2019-02-24,XVGUSD,0.006888,0.007157,0.00656,0.00661,14518.88,96.99
1550880000,2019-02-23,XVGUSD,0.00696,0.006996,0.006883,0.006888,484.69,3.342
1550793600,2019-02-22,XVGUSD,0.006888,0.00702,0.006887,0.00696,3529.79,24.76
1550707200,2019-02-21,XVGUSD,0.006787,0.0069,0.006787,0.006888,3824.36,26.1
